T edge 2path 3path 3clique 3star 4path 4cycle 4star 4Y 4kite 4clique 5path 5cycle 5star
9.200000000000000000e+01 2.996359767423627946e-02 5.181927730312754950e-03 9.436118417601407730e-04 9.942161119959465679e-03 2.563923894646553308e-04  2.136050423483077884e-04 4.528918528011823333e-03 3.909243805799199816e-05 4.951267168940970940e-05 2.794720892115780224e-04 4.885433384819748990e-04 7.641610308969795998e-04 2.657113797118451110e-06 4.574718441434136285e-05
9.300000000000000000e+01 2.904833827883664815e-02 5.013701665059577470e-03 9.004960355390157194e-04 9.619462116752181338e-03 2.372072016973577030e-04  2.015269283192077407e-04 4.304485567419132769e-03 3.642392168294122473e-05 4.545798052464746018e-05 2.604191739936318546e-04 4.348741116911658349e-04 7.200388461002384761e-04 2.365697655689396441e-06 4.264768756872792547e-05
9.400000000000000000e+01 2.816590322965815962e-02 4.853766839450106459e-03 8.599578660334174576e-04 9.310781758714487683e-03 2.194925997536114985e-04  1.902989608613937192e-04 4.094138977797618685e-03 3.398986726449757201e-05 4.176567105157828199e-05 2.427572558143529569e-04 3.877604324656420335e-04 6.789933008800391138e-04 2.107611194948364453e-06 3.979933865150564476e-05
9.500000000000000000e+01 2.731479923896687478e-02 4.701598824126657951e-03 8.218079716279346044e-04 9.015356193162259169e-03 2.031226758207451484e-04  1.798499205916953959e-04 3.896808926861361835e-03 3.176617917056142411e-05 3.839983375233899527e-05 2.263739547176474233e-04 3.463248307881762228e-04 6.407728206033634286e-04 1.878716676839817540e-06 3.717852628209283156e-05
9.600000000000000000e+01 2.649361624609812907e-02 4.556712746037016974e-03 7.858733760259727042e-04 8.732471644637281386e-03 1.879836000226678286e-04  1.701154735121244554e-04 3.711520744137201348e-03 2.973153589694165717e-05 3.532849124203108019e-05 2.111669558006658992e-04 3.098171926120072274e-04 6.051494310115112336e-04 1.675434300722803279e-06 3.476415762196456753e-05
9.700000000000000000e+01 2.570102191519970172e-02 4.418659861483736906e-03 7.519958673616650071e-04 8.461460578796957052e-03 1.739723349360430328e-04  1.610374198216057799e-04 3.537385247020588975e-03 2.786703989789145427e-05 3.252312616073864193e-05 1.970430154355147002e-04 2.775948815837900579e-04 5.719162610337009522e-04 1.494661048580292963e-06 3.253735876167939854e-05
9.800000000000000000e+01 2.493575655375925015e-02 4.287024462567800426e-03 7.200305567109207194e-04 8.201698202233159360e-03 1.609955002613151873e-04  1.525630336533689737e-04 3.373590169671166969e-03 2.615591526328949780e-05 2.995827070018222725e-05 1.839170748859277212e-04 2.491061748283981470e-04 5.408853396017565020e-04 1.333702168892408781e-06 3.048121432464028188e-05
9.900000000000000000e+01 2.419662841541305592e-02 4.161421081162470191e-03 6.898445941373767794e-04 7.952599265164294468e-03 1.489683685853928935e-04  1.446444816875396878e-04 3.219392555850709384e-03 2.458324622723444817e-05 2.761114908341383411e-05 1.717114687069400234e-04 2.238764260141661868e-04 5.118856483821733732e-04 1.190213205805796413e-06 2.858054070156976808e-05
1.000000000000000000e+02 2.348250935406684739e-02 4.041491958768936126e-03 6.613160233089499396e-04 7.713615137545773437e-03 1.378139757813089475e-04  1.372383103192760295e-04 3.074111995903891937e-03 2.313575058929947259e-05 2.546136562610441068e-05 1.603552169141726237e-04 2.014964787149494188e-04 4.847613977166527455e-04 1.062150846627917558e-06 2.682168818742954462e-05
1.010000000000000000e+02 2.279233079952301330e-02 3.926904754287276894e-03 6.343327582041954297e-04 7.484231132324477807e-03 1.274623318175887394e-04  1.303049925260342924e-04 2.937124604334141915e-03 2.180158304447544519e-05 2.349063210766839002e-05 1.497833912909849233e-04 1.816129412605088482e-04 4.593704976180617346e-04 9.477311600685883897e-07 2.519236800947514300e-05
1.020000000000000000e+02 2.212508002762946305e-02 3.817350464951171484e-03 6.087916675622755515e-04 7.263964052355370397e-03 1.178497196535301708e-04  1.238085268170831396e-04 2.807857648306653128e-03 2.057016418232279143e-05 2.168252910571837579e-05 1.399365473970259378e-04 1.639200052903761449e-04 4.355831995461428678e-04 8.453940423094716132e-07 2.368150083619767148e-05
1.030000000000000000e+02 2.147979670049981679e-02 3.712541538492142995e-03 5.845977545645916502e-04 7.052359939977881353e-03 1.089180715284318081e-04  1.177160817035841610e-04 2.685784749265714231e-03 1.943203155708878648e-05 2.002229672639442080e-05 1.307602148780432304e-04 1.481525475881692263e-04 4.132808879718569335e-04 7.537728880697510456e-07 2.227908386109199844e-05
1.040000000000000000e+02 2.085556965461808632e-02 3.612210157066888389e-03 5.616634208209106763e-04 6.848992010432098688e-03 1.006144133521840605e-04  1.119976800223109685e-04 2.570421590022043193e-03 1.837870976791805609e-05 1.849665082219063492e-05 1.222044395764484807e-04 1.340803012368009018e-04 3.923550035585486313e-04 6.716686690906537221e-07 2.097607397983137253e-05
1.050000000000000000e+02 2.025153391668109773e-02 3.516106675648379004e-03 5.399078050966988956e-04 6.653458752235271584e-03 9.289036910874321742e-05  1.066259182136961882e-04 2.461322068392804603e-03 1.740259694186451048e-05 1.709362134570746049e-05 1.142233717244849680e-04 1.215029198668114279e-04 3.727060821886672140e-04 5.980277374994383251e-07 1.976428493715264096e-05
1.060000000000000000e+02 1.966686792885896998e-02 3.423998199488771134e-03 5.192561884023901009e-04 6.465382179356048663e-03 8.570171822022009831e-05  1.015757163067938979e-04 2.358074845985228853e-03 1.649686539352501782e-05 1.580240996070755142e-05 1.067748951830186727e-04 1.102457894955249170e-04 3.542428961254061944e-04 5.319227837364344771e-07 1.863629662263948828e-05
1.070000000000000000e+02 1.910079096680170063e-02 3.335667286938901084e-03 4.996394580892358876e-04 6.284406221551908957e-03 7.900799971373822215e-05  9.682409492476060423e-05 2.260300247186277766e-03 1.565537455763256843e-05 1.461326443314275000e-05 9.982029328319542137e-05 1.001564675359658423e-04 3.368816853667238524e-04 4.725364712086650096e-07 1.758537495078504897e-05
1.080000000000000000e+02 1.855256073520161059e-02 3.250910765390304172e-03 4.809936244848648417e-04 6.110195240593055584e-03 7.277215780584854856e-05  9.234997610538219750e-05 2.167647469012254791e-03 1.487259456403787497e-05 1.351736766679568812e-05 9.332394734729120413e-05 9.110164908127529415e-05 3.205454687726808170e-04 4.191473464189665821e-07 1.660540097853544449e-05
1.090000000000000000e+02 1.802147112706211848e-02 3.169538649411618187e-03 4.632593843759676231e-04 5.942432661305520857e-03 6.696022418819704166e-05  8.813400514323617213e-05 2.079792067309091472e-03 1.414353905550764049e-05 1.250673953965486362e-05 8.725306441868335922e-05 8.296457741043795854e-05 3.051634258585118713e-04 3.711176872945954429e-07 1.569080809915386737e-05
1.100000000000000000e+02 1.750685013402538195e-02 3.091373151307398592e-03 4.463817263175771889e-04 5.780819707445987617e-03 6.154103287775947401e-05  8.415839101700393486e-05 1.996433688984274295e-03 1.346370604558988746e-05 1.157414994622621834e-05 8.157743112888649235e-05 7.564282950912793629e-05 2.906703412792298997e-04 3.278830052049830223e-07 1.483652630777762621e-05
1.110000000000000000e+02 1.700805789620895084e-02 3.016247775349607547e-03 4.303095733366419187e-04 5.625074233384947525e-03 5.648596399849205345e-05  8.040676327188649294e-05 1.917294023596397348e-03 1.282902578069004750e-05 1.071304166420623654e-05 7.626919097781274467e-05 6.904641881418204093e-05 2.770061050129921142e-04 2.889429606418938320e-07 1.403793267098698907e-05
1.120000000000000000e+02 1.652448488098346574e-02 2.944006487839710782e-03 4.149954591098908179e-04 5.474929643433368992e-03 5.176871329873391776e-05  7.686404349213352063e-05 1.842114950789380335e-03 1.223581471333182106e-05 9.917461846695073755e-06 7.130264261007233494e-05 6.309616681992319810e-05 2.641152620992721781e-04 2.538534894082461277e-07 1.329080724594247641e-05
1.130000000000000000e+02 1.605555018102134204e-02 2.874502955963112623e-03 4.003952341451560678e-04 5.330133891425113332e-03 4.736508459008505662e-05  7.351632972936866523e-05 1.770656862823529864e-03 1.168073481509206444e-05 9.182001098103041443e-06 6.665405693906602703e-05 5.772230299235841042e-05 2.519466065295051312e-04 2.222199670793399086e-07 1.259129379528151446e-05
1.140000000000000000e+02 1.560069992275488551e-02 2.807599849114252467e-03 3.864677988882511640e-04 5.190448553852265549e-03 4.325280262564782773e-05  7.035079245053783652e-05 1.702697143856478790e-03 1.116075756175519217e-05 8.501739227039785510e-06 6.230151120798704605e-05 5.286325891591438242e-05 2.404528145262984273e-04 1.936912656664061281e-07 1.193586472797902608e-05
1.150000000000000000e+02 1.515940577711919965e-02 2.743168197005695867e-03 3.731748610230431083e-04 5.055647970476124728e-03 3.941134422600234293e-05  6.735558074294370565e-05 1.638028789740448741e-03 1.067313201254411111e-05 7.872196885749440582e-06 5.822473828571904196e-05 4.846462798433618567e-05 2.295901130106126162e-04 1.679545780382202196e-07 1.132128977012465898e-05
1.160000000000000000e+02 1.473116356512245949e-02 2.681086799442768988e-03 3.604807145349228116e-04 4.925518446891696649e-03 3.582178571501002355e-05  6.451973766446485441e-05 1.576459153937840229e-03 1.021535648174222157e-05 7.289292406143885075e-06 5.440498968013808995e-05 4.447826643648059513e-05 2.193179795422689807e-04 1.447309042305527299e-07 1.074460793214776742e-05
1.170000000000000000e+02 1.431549195139454091e-02 2.621241683149765772e-03 3.483520383752702074e-04 4.799857514024308616e-03 3.246666494999990562e-05  6.183312375797347612e-05 1.517808806776598050e-03 9.785153366555160174e-06 6.749303229282884943e-06 5.082491091440439872e-05 4.086151528553581895e-05 2.095988704494742400e-04 1.237711091947815016e-07 1.020310239388667947e-05
1.180000000000000000e+02 1.391193121941729227e-02 2.563525601485818709e-03 3.367577127990632377e-04 4.678473239989971305e-03 2.932985642569388513e-05  5.928634786340063629e-05 1.461910496686169699e-03 9.380446752191703232e-06 6.248831400299182812e-06 4.746842805603761033e-05 3.757652582598694003e-05 2.003979742328783700e-04 1.048524746854845244e-07 9.694277975718334678e-06
1.190000000000000000e+02 1.352004212264351808e-02 2.507837573292081516e-03 3.256686516556652877e-04 4.561183590156823488e-03 2.639645810260125901e-05  5.687070446144481509e-05 1.408608203300820618e-03 8.999342463067901493e-06 5.784772665931146201e-06 4.432064431634435351e-05 3.458967403076642613e-05 1.916829876613548671e-04 8.777567911276956422e-08 9.215840904947120973e-06
1.200000000000000000e+02 1.313940480617107297e-02 2.454082457471762086e-03 3.150576490955089935e-04 4.447815831612847957e-03 2.365268876091836881e-05  5.457811687010689949e-05 1.357756273418597118e-03 8.640110272216576658e-06 5.354288768400274361e-06 4.136774575106245088e-05 3.187105135885627538e-05 1.834239122627935408e-04 7.236214857186746902e-08 8.765680622009122544e-06
1.210000000000000000e+02 1.276961779405713648e-02 2.402170560229691977e-03 3.048992393184667051e-04 4.338205978575342646e-03 2.108579481361707485e-05  5.240108569204668149e-05 1.309218631772228296e-03 8.301168016386442107e-06 4.954782578558894033e-06 3.859691519364625065e-05 2.939402135035336337e-05 1.755928691672244352e-04 5.845173028954070279e-08 8.341853401841361603e-06
1.220000000000000000e+02 1.241029703774046943e-02 2.352017272186517766e-03 2.951695681317398063e-04 4.232198275578738164e-03 1.868396562910264590e-05  5.033264197853797549e-05 1.262868059423750532e-03 7.981067396523133068e-06 4.583875754031321788e-06 3.599625364204503565e-05 2.713483295211498124e-05 1.681639304818244936e-04 4.590064652538931300e-08 7.942567592385263781e-06
1.230000000000000000e+02 1.206107502138925071e-02 2.303542732843586599e-03 2.858462752142023125e-04 4.129644715548271700e-03 1.643625651686378037e-05  4.836630463460264300e-05 1.218585533356347696e-03 7.678481270355871867e-06 4.239388645488909760e-06 3.355470839925742393e-05 2.507228283867533541e-05 1.611129655747720599e-04 3.457969279038873431e-08 7.566170296033329379e-06
1.240000000000000000e+02 1.172159992031198555e-02 2.256671520108450256e-03 2.769083860956871859e-04 4.030404590111779338e-03 1.433251862060370980e-05  4.649604164238696372e-05 1.176259621499612220e-03 7.392192267546823439e-06 3.919322206741126070e-06 3.126200733882956968e-05 2.318742011176439378e-05 1.544175008192889354e-04 2.437264916153546619e-08 7.211135339568609675e-06
1.250000000000000000e+02 1.139153480886183172e-02 2.211332362800946284e-03 2.683362129611226816e-04 3.934344069726445313e-03 1.236333504388994366e-05  4.471623472571837141e-05 1.135785928027124815e-03 7.121082578644752591e-06 3.621841692848658650e-06 2.910859872955973908e-05 2.146328770920270194e-05 1.480565915002876945e-04 1.517487775300350121e-08 6.876052396577877868e-06
1.260000000000000000e+02 1.107055691453293772e-02 2.167457874249381026e-03 2.601112634785828002e-04 3.841335811397800920e-03 1.051996260459942949e-05  4.302164711930766378e-05 1.097066584288035546e-03 6.864124786787943904e-06 3.345261955429228576e-06 2.708559610997919771e-05 1.988469565829094956e-05 1.420107047255372346e-04 6.892083003621043279e-09 6.559617141484509704e-06
1.270000000000000000e+02 1.075835691519407347e-02 2.124984305256981919e-03 2.522161569297536282e-04 3.751258591953651397e-03 8.794278677757279923e-06  4.140739414212761852e-05 1.060009781205761099e-03 6.620373627062587592e-06 3.088034166193954844e-06 2.518472775354581598e-05 1.843802199271954396e-05 1.362616123004577477e-04 -5.607854422192715461e-10 6.260622328381116050e-06
1.280000000000000000e+02 1.045463827662956868e-02 2.083851314872345924e-03 2.446345469930992283e-04 3.663996965001097353e-03 7.178732642403664578e-06  3.986891630589745571e-05 1.024529339392828012e-03 6.388958571735160973e-06 2.848733818924032900e-06 2.339829031038794774e-05 1.711103773421382418e-05 1.307922926354661156e-04 -7.260504805679723781e-09 5.977949699550763637e-06
1.290000000000000000e+02 1.015911662776639197e-02 2.044001757537148179e-03 2.373510505926635338e-04 3.579440939847948738e-03 5.666301498002463593e-06  3.840195471806157968e-05 9.905443136058757463e-04 6.169077151842541725e-06 2.626049877009581971e-06 2.171910625181753846e-05 1.589275283690084084e-05 1.255868408475730336e-04 -1.327644144649253103e-08 5.710562639464036526e-06
1.300000000000000000e+02 9.871519171155277925e-03 2.005381485309257715e-03 2.303511822828014060e-04 3.497485680807787146e-03 4.250449260263999380e-06  3.700252856343231011e-05 9.579786284939620150e-04 5.959988935804088267e-06 2.418774948446757153e-06 2.014048477973193860e-05 1.477328041659580782e-05 1.206303863041736018e-04 -1.867131661422990593e-08 5.457499498993238806e-06
1.310000000000000000e+02 9.591584126450593273e-03 1.967939163973319444e-03 2.236212936898414815e-04 3.418031225434236577e-03 2.925089785714621220e-06  3.566691447068372754e-05 9.267607428910056531e-04 5.761010095069178315e-06 2.225796383322921617e-06 1.865618589551906980e-05 1.374371695008544454e-05 1.159090169315098011e-04 -2.350188723074487538e-08 5.217867523076402032e-06
1.320000000000000000e+02 9.319060204793854288e-03 1.931626101953777108e-03 2.171485175768420506e-04 3.340982220345392259e-03 1.684552709543202454e-06  3.439162758992828496e-05 8.968233401692790726e-04 5.571508494616829339e-06 2.046088200278239903e-06 1.726038735196974803e-05 1.279603644066085004e-05 1.114097096776402656e-04 -2.781955180658120416e-08 4.990837322115028134e-06
1.330000000000000000e+02 9.053706112154905061e-03 1.896396091037802576e-03 2.109207161389556383e-04 3.266247673403648282e-03 5.235522126472460686e-07  3.317340422461932166e-05 8.681030424057897691e-04 5.390899253438786852e-06 1.878703758661002682e-06 1.594765423781843597e-05 1.192299681280467442e-05 1.071202665796814973e-04 -3.167089028721944009e-08 4.775637833891663094e-06
1.340000000000000000e+02 8.795290079821767998e-03 1.862205258001052620e-03 2.049264331730233258e-04 3.193740721113674016e-03 -5.628416381395394554e-07  3.200918587716807293e-05 8.405401463292265941e-04 5.218640726072329020e-06 1.722769102040178146e-06 1.471291096795570459e-05 1.111805702835278487e-05 1.030292559388654709e-04 -3.509814555289164832e-08 4.571551728323178438e-06
1.350000000000000000e+02 8.543589420356255751e-03 1.829011926304492056e-03 1.991548497984366682e-04 3.123378410187600904e-03 -1.579229207653324369e-06  3.089610458125189923e-05 8.140783792027783163e-04 5.054230861842502024e-06 1.577476906714057047e-06 1.355141547341273807e-05 1.037530361370932644e-05 9.912595815491606925e-05 -3.813965331393682838e-08 4.377911212615025178e-06
1.360000000000000000e+02 8.298390107449135633e-03 1.796776487101324916e-03 1.935957434354401545e-04 3.055081492308190164e-03 -2.529905476325985369e-06  2.983146940630180202e-05 7.886646729715892723e-04 4.897203903238228613e-06 1.442080975889197661e-06 1.245873540421254082e-05 9.689385457766093028e-06 9.540031581355728671e-05 -4.083022632108008911e-08 4.194094198458603674e-06
1.370000000000000000e+02 8.059486378216469682e-03 1.765461278855663457e-03 1.882394497742331959e-04 2.988774231193351821e-03 -3.418882278930920845e-06  2.881275403086196104e-05 7.642489551571364677e-04 4.747127389114496808e-06 1.315891226458651731e-06 1.143072617527300578e-05 9.055455886805653922e-06 9.184288766068118479e-05 -4.320149808451273625e-08 4.019520797231061445e-06
1.380000000000000000e+02 7.826680356577729938e-03 1.735030474932036226e-03 1.830768274917588239e-04 2.924384221133961761e-03 -4.249908768570641227e-06  2.783758529132219459e-05 7.407839551181459896e-04 4.603599432026439194e-06 1.198269120836490173e-06 1.046351070098333677e-05 8.469121149500604415e-06 8.844480612993405489e-05 -4.528223067312193779e-08 3.853650112426403509e-06
1.390000000000000000e+02 7.599781696448897582e-03 1.705449978567850824e-03 1.780992254951426629e-04 2.861842216237636596e-03 -5.026490260226350811e-06  2.690373262164434312e-05 7.182250244246444516e-04 4.466246242539014009e-06 1.088623501239118312e-06 9.553460677999135148e-06 7.926394554778532945e-06 8.519773812229996656e-05 -4.709859061159286575e-08 3.695977301698732290e-06
1.400000000000000000e+02 7.378607243568178348e-03 1.676687324687759590e-03 1.732984524901184876e-04 2.801081969669258487e-03 -5.751905593593843154e-06  2.600909830743595731e-05 6.965299702025731050e-04 4.334719875972508566e-06 9.864067881873283756e-07 8.697179288353990917e-06 7.423655600237116336e-06 8.209384876433624097e-05 -4.867439639522273113e-08 3.546030883803148511e-06
1.410000000000000000e+02 7.162980714851797763e-03 1.648711588063236531e-03 1.686667486904129575e-04 2.742040082230016908e-03 -6.429223141998625779e-06  2.515170848513597279e-05 6.756589004077139795e-04 4.208696179926293046e-06 8.911115088898922397e-07 7.891485206410451492e-06 6.957613511320908260e-06 7.912576789562100375e-05 -5.003134077593876776e-08 3.403370268023467505e-06
1.420000000000000000e+02 6.952732394248899682e-03 1.621493297359836733e-03 1.641967595004667209e-04 2.684655859665992239e-03 -7.061315582331523227e-06  2.432970482342317045e-05 6.555740800814315256e-04 4.087872923042823020e-06 8.022671246511018318e-07 7.133397803382394654e-06 6.525274682932774150e-06 7.628655906029403820e-05 -5.118919054495366524e-08 3.267583485961707209e-06
1.430000000000000000e+02 6.747698844133444458e-03 1.595004354650918135e-03 1.598815110175787126e-04 2.628871178140128589e-03 -7.650873530480654139e-06  2.354133682966973022e-05 6.362397977214393928e-04 3.971968087555408192e-06 7.194371295435342165e-07 6.420123452564679280e-06 6.123913577403868222e-06 7.356969079663235305e-05 -5.216596625774425884e-08 3.138285107635903591e-06
1.440000000000000000e+02 6.547722631333427988e-03 1.569217960010198427e-03 1.557143872137191983e-04 2.574630357343266149e-03 -8.200418137125589063e-06  2.278495472969260948e-05 6.176222409768092163e-04 3.860718309984962493e-06 6.422163953489641691e-07 5.749042846765105514e-06 5.751046686946128840e-06 7.096901003731827099e-05 -5.297810405593263587e-08 3.015114325358597245e-06
1.450000000000000000e+02 6.352652066955640116e-03 1.544108540824985689e-03 1.516891086681559529e-04 2.521880040756831719e-03 -8.712312730226206729e-06  2.205900287353484857e-05 5.996893809441198198e-04 3.753877455949176042e-06 5.702287402430258494e-07 5.117699247136465116e-06 5.404409215839690392e-06 6.847871745029092622e-05 -5.364060149545081837e-08 2.897733190728746622e-06
1.460000000000000000e+02 6.162340959218316414e-03 1.519651685500485920e-03 1.477997127335453859e-04 2.470569082613538990e-03 -9.188773582770834818e-06  2.136201362443215543e-05 5.824108644041221762e-04 3.651215316497502211e-06 5.031247009129033353e-07 4.523787589522187739e-06 5.081934178916380058e-06 6.609334456408417970e-05 -5.416714905785975101e-08 2.785824991280894118e-06
1.470000000000000000e+02 5.976648378554974897e-03 1.495824081250395499e-03 1.440405350276187900e-04 2.420648441136441249e-03 -9.631879877323288558e-06  2.069260169177921291e-05 5.657579133926973715e-04 3.552516414639632601e-06 4.405794897725305144e-07 3.965144380755727879e-06 4.781733648770025346e-06 6.380773253616056281e-05 -5.457024886260753852e-08 2.679092754679591131e-06
1.480000000000000000e+02 5.795438434298441806e-03 1.472603455692475137e-03 1.404061921516181139e-04 2.372071077663214303e-03 -1.004358293260378731e-05  2.004945887256928656e-05 5.497032315512673283e-04 3.457578911865288190e-06 3.822911207131044423e-07 3.439738323056400609e-06 4.502081915686509400e-06 6.161701243417299777e-05 -5.486132190206901603e-08 2.577257869509307183e-06
1.490000000000000000e+02 5.618580062297888825e-03 1.449968521989086767e-03 1.368915655448173447e-04 2.324791861291798829e-03 -1.042571475159315326e-05  1.943134916863595768e-05 5.342209167489446247e-04 3.366213605514554059e-06 3.279786884180053676e-07 2.945661609887697716e-06 4.241400351806398088e-06 5.951658691184414117e-05 -5.505080498555225345e-08 2.480058812704075245e-06
1.500000000000000000e+02 5.445946822862713851e-03 1.427898927292154231e-03 1.334917863916134620e-04 2.278767478707812658e-03 -1.077999594545684735e-05  1.883710425018932159e-05 5.192863795089074693e-04 3.278243008725258790e-06 2.773807876973060126e-07 2.481121841383199167e-06 3.998243795177760712e-06 5.750211317102405829e-05 -5.514823844962697394e-08 2.387249974558079943e-06
1.510000000000000000e+02 5.277416708463371353e-03 1.406375204270330324e-03 1.302022215047034389e-04 2.233956348877363246e-03 -1.110804308289981284e-05  1.826561923838525831e-05 5.048762668104522268e-04 3.193500505498340434e-06 2.302540605760746225e-07 2.044434511748934041e-06 3.771288290575050119e-06 5.556948711077482815e-05 -5.516234556826365296e-08 2.298600573167343816e-06
1.520000000000000000e+02 5.112871960655864488e-03 1.385378725511857666e-03 1.270184601139232082e-04 2.190318542310151339e-03 -1.141137551025463676e-05  1.771584878221212669e-05 4.909683908739393820e-04 3.111829574168103352e-06 1.863718600275702255e-07 1.634016024980560326e-06 3.559320042549862898e-06 5.371482857245780452e-05 -5.510110451102903743e-08 2.213893650838434861e-06
1.530000000000000000e+02 4.952198895728006194e-03 1.364891660612821194e-03 1.239363014956876828e-04 2.147815704617766011e-03 -1.169142168384003093e-05  1.718680340693282658e-05 4.775416625651969895e-04 3.033083073180275428e-06 1.455230202739118653e-07 1.248377198840081837e-06 3.361225452570335343e-06 5.193446759758286096e-05 -5.497181358343884918e-08 2.132925145627869094e-06
1.540000000000000000e+02 4.795287738596668708e-03 1.344896935773522194e-03 1.209517433835052396e-04 2.106410984110766802e-03 -1.194952505244810535e-05  1.667754611337866002e-05 4.645760290875340496e-04 2.957122583754851091e-06 1.075107245133436629e-07 8.861172202604762602e-07 3.175982126477041674e-06 5.022493162210082631e-05 -5.478115042322759650e-08 2.055503031961080573e-06
1.550000000000000000e+02 4.642032464513714748e-03 1.325378195739150902e-03 1.180609711043648547e-04 2.066068963194488475e-03 -1.218694952478641061e-05  1.618718920900343125e-05 4.520524156535894430e-04 2.883817804349868679e-06 7.215146177142432475e-08 5.459180183746683657e-07 3.002650751218690601e-06 4.858293353698748287e-05 -5.453522575491426344e-08 1.981446524596248927e-06
1.560000000000000000e+02 4.492330648164134452e-03 1.306319767932281580e-03 1.152603473902446131e-04 2.026755593339734859e-03 -1.240488455369533760e-05  1.571489135326064004e-05 4.399526708554440772e-04 2.813045992544911938e-06 3.927406533477223852e-08 2.265390240466988278e-07 2.840367750980728264e-06 4.700536055050899228e-05 -5.423963222523911999e-08 1.910585340873499492e-06
1.570000000000000000e+02 4.346083319765772605e-03 1.287706628636303393e-03 1.125464028179138612e-04 1.988438133419268613e-03 -1.260444986635767683e-05  1.525985480126226178e-05 4.282595154714119814e-04 2.744691450195151164e-06 8.718825907648104609e-09 -7.318771268016692144e-08 2.688338642734112385e-06 4.548926379345136803e-05 -5.389948880698112187e-08 1.842759016574316445e-06
1.580000000000000000e+02 4.203194827801812715e-03 1.269524371097927734e-03 1.099158268336833285e-04 1.951085091214013311e-03 -1.278669986728189125e-05  1.482132283103287780e-05 4.169564944699112618e-04 2.678645048198562738e-06 -1.966332674985434959e-08 -3.543620735860900024e-07 2.545832019941251855e-06 4.403184861227657884e-05 -5.351948119576925459e-08 1.777816271104818414e-06
1.590000000000000000e+02 4.063572708040415031e-03 1.251759175427190644e-03 1.073654593231354479e-04 1.914666167906461935e-03 -1.295262773869676498e-05  1.439857734081165159e-05 4.060279319883731888e-04 2.614803787489757641e-06 -4.601157938185230283e-08 -6.180201159591502166e-07 2.412174100887107376e-06 4.263046550083583194e-05 -5.310389858374416159e-08 1.715614418117501185e-06
1.600000000000000000e+02 3.927127558514398667e-03 1.234397780181294927e-03 1.048922826889140233e-04 1.879152205389386741e-03 -1.310316926092253836e-05  1.399093660402836837e-05 3.954588890817529968e-04 2.553070393237731047e-06 -7.045593317585971083e-08 -8.651380313227919552e-07 2.286743784935723718e-06 4.128260162368379589e-05 -5.265666715907805764e-08 1.656018818001465978e-06
1.610000000000000000e+02 3.793772920154184995e-03 1.217427455526836179e-03 1.024934144022565788e-04 1.844515136229693455e-03 -1.323920637351989480e-05  1.359775317042933794e-05 3.852351240520661933e-04 2.493352939483578511e-06 -9.311784879597839861e-08 -1.096635839805271998e-06 2.168968166076234067e-06 3.998587288951395641e-05 -5.218138063836627273e-08 1.598902368997054729e-06
1.620000000000000000e+02 3.663425162784311739e-03 1.200835977881931603e-03 1.001660999966605316e-04 1.810727936137203169e-03 -1.336157049632964216e-05  1.321841190293558571e-05 3.753430551829672326e-04 2.435564501678027324e-06 -1.141108428205280732e-07 -1.313380839159265327e-06 2.058318458482202399e-06 3.873801653457168624e-05 -5.168132810990029816e-08 1.544145033935911851e-06
1.630000000000000000e+02 3.536003376210070277e-03 1.184611605947048091e-03 9.790770647438816878e-05 1.777764578797417800e-03 -1.347104562795740122e-05  1.285232814041103944e-05 3.657697257178001995e-04 2.379622834836146542e-06 -1.335410395108995427e-07 -1.516190825964832203e-06 1.954306293586105646e-06 3.753688418063518949e-05 -5.115951944362111666e-08 1.491633399879875345e-06
1.640000000000000000e+02 3.411429266137243430e-03 1.168743058038965643e-03 9.571571609852455446e-05 1.745599992935901925e-03 -1.356837123794882019e-05  1.249894597753319211e-05 3.565027709305932041e-04 2.325450075217471331e-06 -1.515076815033434427e-07 -1.705837105209409270e-06 1.856480352411886729e-06 3.638043533392371569e-05 -5.061870849037737441e-08 1.441260268144301323e-06
1.650000000000000000e+02 3.289627054681863901e-03 1.153219490648572801e-03 9.358772054546950572e-05 1.714210021491135560e-03 -1.365424496751829250e-05  1.215773665341712514e-05 3.475303871514318185e-04 2.272972463670667391e-06 -1.681036027037247861e-07 -1.883047303200432957e-06 1.764423300657472717e-06 3.526673129420177346e-05 -5.006141427065909514e-08 1.392924272433346496e-06
1.660000000000000000e+02 3.170523385240306413e-03 1.138030478148329685e-03 9.152141539442594899e-05 1.683571382778653851e-03 -1.372932515261749101e-05  1.182819704141773914e-05 3.388413026169702640e-04 2.222120088820750253e-06 -1.834156663867970251e-07 -2.048507997633676840e-06 1.677748997389149819e-06 3.419392944558631418e-05 -4.948994034721243952e-08 1.346529522935432787e-06
1.670000000000000000e+02 3.054047231503722714e-03 1.123165993580043948e-03 8.951459493215713811e-05 1.653661633538071026e-03 -1.379423318204388846e-05  1.150984823312182986e-05 3.304247500263940798e-04 2.172826648592062344e-06 -1.975251712438074242e-07 -2.202867177595719921e-06 1.596099951190801781e-06 3.316027790294250759e-05 -4.890639253711694639e-08 1.301985274481635569e-06
